time,symbol,volume,open,high,low,last,change,percent,turnover_rate
2002-04-26,600519.SH,238123,4.6857,4.7622,4.6725,4.7543,0.0675,1.44,0.33
2002-04-29,600519.SH,466521,4.7781,4.8836,4.7781,4.7979,0.0437,0.92,0.65
2002-04-30,600519.SH,597847,4.815,4.8308,4.7451,4.7781,-0.0197,-0.41,0.84
2002-05-08,600519.SH,170049,4.7926,4.8177,4.7543,4.7847,0.0067,0.14,0.24
2002-05-09,600519.SH,171221,4.7517,4.8111,4.7517,4.7556,-0.0292,-0.61,0.24
2002-05-10,600519.SH,268850,4.7583,4.7688,4.7055,4.7068,-0.049,-1.03,0.38
2002-05-13,600519.SH,283074,4.6949,4.7121,4.6698,4.6725,-0.0344,-0.73,0.4
2002-05-14,600519.SH,507003,4.6725,4.815,4.6474,4.683,0.0107,0.23,0.71
2002-05-15,600519.SH,224430,4.7094,4.7107,4.6461,4.6645,-0.0183,-0.39,0.31
2002-05-16,600519.SH,554983,4.6527,4.6672,4.6078,4.6144,-0.0504,-1.08,0.78
2002-05-17,600519.SH,385968,4.6051,4.6975,4.5867,4.6249,0.0106,0.23,0.54
2002-05-20,600519.SH,335369,4.6183,4.6183,4.5537,4.555,-0.0698,-1.51,0.47
2002-05-21,600519.SH,570700,4.6909,4.6909,4.6065,4.6236,0.0688,1.51,0.8
2002-05-22,600519.SH,297406,4.6329,4.683,4.6131,4.6223,-0.0014,-0.03,0.42
2002-05-23,600519.SH,161990,4.7358,4.7358,4.6329,4.6461,0.0236,0.51,0.23
2002-05-24,600519.SH,240735,4.621,4.6461,4.5774,4.6051,-0.0409,-0.88,0.34
2002-05-27,600519.SH,165326,4.6197,4.6645,4.6051,4.6342,0.029,0.63,0.23
2002-05-28,600519.SH,261490,4.6461,4.6923,4.6329,4.6408,0.0065,0.14,0.37
2002-05-29,600519.SH,268474,4.6474,4.6698,4.5748,4.5893,-0.0515,-1.11,0.38
2002-05-30,600519.SH,196225,4.6038,4.6276,4.5669,4.6012,0.0119,0.26,0.27
2002-05-31,600519.SH,180610,4.6197,4.6408,4.5933,4.6131,0.012,0.26,0.25
2002-06-03,600519.SH,229022,4.6065,4.621,4.555,4.6104,-0.0028,-0.06,0.32
2002-06-04,600519.SH,197600,4.6065,4.6197,4.4877,4.5537,-0.0567,-1.23,0.28
2002-06-05,600519.SH,222475,4.5537,4.5537,4.5009,4.5339,-0.0196,-0.43,0.31
2002-06-06,600519.SH,575740,4.5378,4.6817,4.5009,4.6183,0.0843,1.86,0.81
2002-06-07,600519.SH,362216,4.5933,4.6408,4.5682,4.6091,-0.0092,-0.2,0.51
2002-06-10,600519.SH,183253,4.6197,4.6263,4.555,4.5721,-0.0369,-0.8,0.26
2002-06-11,600519.SH,153920,4.5867,4.6223,4.5735,4.5959,0.0238,0.52,0.22
2002-06-12,600519.SH,208220,4.5933,4.6355,4.5603,4.6342,0.0381,0.83,0.29
2002-06-13,600519.SH,162300,4.6329,4.6593,4.6038,4.6065,-0.0278,-0.6,0.23
2002-06-14,600519.SH,94711,4.6065,4.6461,4.5669,4.5735,-0.0332,-0.72,0.13
2002-06-17,600519.SH,135810,4.5603,4.5748,4.5273,4.5735,0.0,0.0,0.19
2002-06-18,600519.SH,163699,4.5801,4.6302,4.5787,4.6157,0.0421,0.92,0.23
2002-06-19,600519.SH,83350,4.6065,4.6197,4.5801,4.584,-0.0318,-0.69,0.12
2002-06-20,600519.SH,131920,4.617,4.6263,4.588,4.6038,0.0197,0.43,0.18
2002-06-21,600519.SH,426651,4.6197,4.7121,4.6038,4.6843,0.0806,1.75,0.6
2002-06-24,600519.SH,6125441,5.1529,5.1529,4.8836,5.0394,0.3551,7.58,8.57
2002-06-26,600519.SH,1542300,4.9206,4.9364,4.8256,4.8638,-0.1754,-3.48,2.16
2002-06-27,600519.SH,558178,4.8704,4.9074,4.8308,4.8546,-0.0092,-0.19,0.78
2002-06-28,600519.SH,1076373,4.844,4.9338,4.844,4.8876,0.033,0.68,1.51
2002-07-01,600519.SH,432000,4.8942,4.9483,4.8546,4.8572,-0.0303,-0.62,0.6
2002-07-02,600519.SH,393507,4.8572,4.8572,4.8282,4.8506,-0.0068,-0.14,0.55
2002-07-03,600519.SH,533312,4.8506,4.8638,4.8177,4.8388,-0.0116,-0.24,0.75
2002-07-04,600519.SH,666987,4.8414,4.844,4.7517,4.7609,-0.0779,-1.61,0.93
2002-07-05,600519.SH,681567,4.7596,4.7754,4.7517,4.7728,0.0119,0.25,0.95
2002-07-08,600519.SH,319272,4.7754,4.8124,4.7649,4.7741,0.0014,0.03,0.45
2002-07-09,600519.SH,352323,4.7754,4.7833,4.7556,4.7675,-0.0067,-0.14,0.49
2002-07-10,600519.SH,462279,4.7675,4.7833,4.7055,4.7147,-0.0529,-1.11,0.65
2002-07-11,600519.SH,235761,4.7028,4.7847,4.7028,4.7424,0.0278,0.59,0.33
2002-07-12,600519.SH,158849,4.7503,4.7754,4.7253,4.7556,0.0133,0.28,0.22
2002-07-15,600519.SH,130858,4.753,4.7728,4.7385,4.7398,-0.0157,-0.33,0.18
2002-07-16,600519.SH,231649,4.7094,4.7688,4.7094,4.7385,-0.0014,-0.03,0.32
2002-07-17,600519.SH,134219,4.7451,4.7517,4.7055,4.7385,0.0,0.0,0.19
2002-07-18,600519.SH,589389,4.7583,4.8163,4.7517,4.7833,0.045,0.95,0.82
2002-07-19,600519.SH,251689,4.8005,4.8124,4.786,4.8031,0.0196,0.41,0.35
2002-07-22,600519.SH,610357,4.8414,4.844,4.7952,4.8045,0.0014,0.03,0.85
2002-07-23,600519.SH,290158,4.8111,4.8111,4.753,4.7847,-0.0197,-0.41,0.41
2002-07-24,600519.SH,466387,4.7913,4.8163,4.7649,4.8045,0.0196,0.41,0.65
2002-07-25,600519.SH,170042,4.813,4.8425,4.7392,4.7687,-0.0356,-0.74,0.24
2002-07-26,600519.SH,155824,4.7967,4.7967,4.7333,4.7421,-0.0267,-0.56,0.2
2002-07-29,600519.SH,255748,4.7525,4.7643,4.6609,4.6772,-0.065,-1.37,0.33
2002-07-30,600519.SH,344596,4.6757,4.686,4.6462,4.6521,-0.0253,-0.54,0.44
2002-07-31,600519.SH,257985,4.6521,4.6787,4.6122,4.6226,-0.0293,-0.63,0.33
2002-08-01,600519.SH,200089,4.6167,4.6477,4.5975,4.6108,-0.012,-0.26,0.25
2002-08-02,600519.SH,125388,4.6196,4.6905,4.5827,4.6388,0.0281,0.61,0.16
2002-08-05,600519.SH,107812,4.6403,4.6491,4.6122,4.6226,-0.0162,-0.35,0.14
2002-08-06,600519.SH,209237,4.6226,4.6609,4.6078,4.6373,0.0148,0.32,0.27
2002-08-07,600519.SH,135579,4.6388,4.6491,4.627,4.6373,0.0,0.0,0.17
2002-08-08,600519.SH,126460,4.6373,4.6595,4.6049,4.6181,-0.019,-0.41,0.16
2002-08-09,600519.SH,249020,4.6063,4.627,4.5665,4.5724,-0.0457,-0.99,0.32
2002-08-12,600519.SH,225050,4.5458,4.5576,4.5163,4.5163,-0.0562,-1.23,0.29
2002-08-13,600519.SH,170413,4.5311,4.5311,4.4868,4.5163,0.0,0.0,0.22
2002-08-14,600519.SH,247246,4.5724,4.5724,4.5163,4.5724,0.056,1.24,0.31
2002-08-15,600519.SH,125955,4.5724,4.5724,4.5384,4.5399,-0.0325,-0.71,0.16
2002-08-16,600519.SH,224098,4.5015,4.5562,4.472,4.5458,0.0059,0.13,0.28
2002-08-19,600519.SH,110896,4.5443,4.5606,4.5178,4.5252,-0.0205,-0.45,0.14
2002-08-20,600519.SH,237211,4.5148,4.5739,4.5148,4.5606,0.0353,0.78,0.3
2002-08-21,600519.SH,169451,4.5753,4.5753,4.5414,4.5606,0.0,0.0,0.22
2002-08-22,600519.SH,422034,4.5753,4.63,4.5606,4.6019,0.0415,0.91,0.54
2002-08-23,600519.SH,243141,4.5975,4.627,4.5975,4.6093,0.0074,0.16,0.31
2002-08-26,600519.SH,263149,4.5975,4.5975,4.5296,4.5355,-0.0737,-1.6,0.33
2002-08-27,600519.SH,258441,4.5355,4.5606,4.5163,4.5532,0.0177,0.39,0.33
2002-08-28,600519.SH,376582,4.5591,4.5931,4.5015,4.5104,-0.0428,-0.94,0.48
2002-08-29,600519.SH,289937,4.5089,4.5281,4.4942,4.5001,-0.0104,-0.23,0.37
2002-08-30,600519.SH,188668,4.5104,4.5104,4.4897,4.4971,-0.0032,-0.07,0.24
2002-09-02,600519.SH,234130,4.4942,4.5015,4.4794,4.4868,-0.0103,-0.23,0.3
2002-09-03,600519.SH,227701,4.4868,4.5576,4.4868,4.5207,0.0341,0.76,0.29
2002-09-04,600519.SH,178869,4.5207,4.5443,4.4897,4.5148,-0.0059,-0.13,0.23
2002-09-05,600519.SH,289369,4.5045,4.5045,4.472,4.472,-0.0429,-0.95,0.37
2002-09-06,600519.SH,185962,4.4794,4.4956,4.4573,4.4794,0.0072,0.16,0.24
2002-09-09,600519.SH,261390,4.472,4.4794,4.4307,4.4381,-0.0412,-0.92,0.33
2002-09-10,600519.SH,805712,4.4278,4.4425,4.351,4.3687,-0.0692,-1.56,1.02
2002-09-11,600519.SH,984529,4.3481,4.3687,4.2211,4.2949,-0.0738,-1.69,1.25
2002-09-12,600519.SH,171659,4.2802,4.3171,4.2462,4.2905,-0.0043,-0.1,0.22
2002-09-13,600519.SH,107173,4.2816,4.3067,4.2684,4.3038,0.0133,0.31,0.14
2002-09-16,600519.SH,392351,4.2964,4.3052,4.2344,4.2359,-0.068,-1.58,0.5
2002-09-17,600519.SH,261349,4.2433,4.292,4.2241,4.2654,0.0297,0.7,0.33
2002-09-18,600519.SH,161606,4.2787,4.2787,4.2403,4.261,-0.0043,-0.1,0.21
2002-09-19,600519.SH,365015,4.2506,4.3023,4.2167,4.2802,0.0192,0.45,0.46
2002-09-20,600519.SH,137298,4.2757,4.2757,4.2315,4.2403,-0.0398,-0.93,0.17
2002-09-23,600519.SH,212110,4.2329,4.2403,4.1916,4.196,-0.0441,-1.04,0.27
2002-09-24,600519.SH,714854,4.1916,4.196,4.1178,4.1296,-0.0663,-1.58,0.91
2002-09-25,600519.SH,355709,4.1296,4.2137,4.1296,4.1768,0.0471,1.14,0.45
2002-09-26,600519.SH,216807,4.1857,4.1857,4.134,4.137,-0.0397,-0.95,0.28
2002-09-27,600519.SH,150545,4.1503,4.1842,4.1296,4.1591,0.0223,0.54,0.19
2002-10-08,600519.SH,358977,4.1547,4.1547,4.1222,4.1444,-0.0146,-0.35,0.46
2002-10-09,600519.SH,245871,4.1326,4.1399,4.0706,4.0927,-0.0518,-1.25,0.31
2002-10-10,600519.SH,108767,4.0883,4.137,4.0809,4.1001,0.0074,0.18,0.14
2002-10-11,600519.SH,121705,4.0853,4.1178,4.0588,4.0706,-0.0295,-0.72,0.15
2002-10-14,600519.SH,109529,4.1178,4.1178,4.0617,4.0765,0.0057,0.14,0.14
2002-10-15,600519.SH,206594,4.0735,4.1016,4.0662,4.1001,0.0236,0.58,0.26
2002-10-16,600519.SH,226133,4.1001,4.1606,4.0986,4.1193,0.0193,0.47,0.29
2002-10-17,600519.SH,156480,4.1193,4.1326,4.0588,4.0721,-0.0474,-1.15,0.2
2002-10-18,600519.SH,463533,4.0588,4.0853,3.9186,3.9569,-0.1152,-2.83,0.59
2002-10-21,600519.SH,164605,3.954,4.0263,3.9186,3.9628,0.0059,0.15,0.21
2002-10-22,600519.SH,210571,3.9805,4.0662,3.9702,4.0411,0.0781,1.97,0.27
2002-10-23,600519.SH,108078,4.0514,4.0514,3.9894,4.0042,-0.0368,-0.91,0.14
2002-10-24,600519.SH,97060,3.9997,4.0411,3.9997,4.0012,-0.0028,-0.07,0.12
2002-10-25,600519.SH,236812,4.0012,4.0027,3.9259,3.9333,-0.068,-1.7,0.3
2002-10-28,600519.SH,447153,3.9259,3.9259,3.8226,3.8315,-0.1019,-2.59,0.57
2002-10-29,600519.SH,319869,3.9112,3.9112,3.7798,3.8684,0.0368,0.96,0.41
2002-10-30,600519.SH,203557,3.8743,3.8817,3.8315,3.8418,-0.0267,-0.69,0.26
2002-10-31,600519.SH,281730,3.8418,3.9082,3.8374,3.8507,0.0088,0.23,0.36
2002-11-01,600519.SH,147119,3.8492,3.8772,3.8315,3.8699,0.0193,0.5,0.19
2002-11-04,600519.SH,199503,3.8699,3.9348,3.8699,3.9348,0.065,1.68,0.25
2002-11-05,600519.SH,348538,3.9407,4.0145,3.9127,3.9717,0.037,0.94,0.44
2002-11-06,600519.SH,162265,3.9776,3.982,3.9407,3.9436,-0.0282,-0.71,0.21
2002-11-07,600519.SH,241652,3.9481,3.9628,3.9141,3.9304,-0.0134,-0.34,0.31
2002-11-08,600519.SH,271756,4.0145,4.0145,3.8315,3.8492,-0.0814,-2.07,0.35
2002-11-11,600519.SH,188282,3.8566,3.889,3.8093,3.8389,-0.0104,-0.27,0.24
2002-11-12,600519.SH,239589,3.8448,3.8787,3.8005,3.8079,-0.0311,-0.81,0.3
2002-11-13,600519.SH,195368,3.8049,3.8359,3.7887,3.833,0.0251,0.66,0.25
2002-11-14,600519.SH,168832,3.8344,3.8566,3.8079,3.8123,-0.0207,-0.54,0.21
2002-11-15,600519.SH,234901,3.8079,3.8433,3.7857,3.8108,-0.0015,-0.04,0.3
2002-11-18,600519.SH,194719,3.8079,3.8462,3.8079,3.8374,0.0267,0.7,0.25
2002-11-19,600519.SH,321819,3.8374,3.9186,3.8256,3.9008,0.0633,1.65,0.41
2002-11-20,600519.SH,957938,3.9082,3.9407,3.8226,3.8876,-0.0133,-0.34,1.22
2002-11-21,600519.SH,401953,3.8728,3.8964,3.8152,3.8167,-0.0708,-1.82,0.51
2002-11-22,600519.SH,242925,3.8374,3.8758,3.7754,3.8241,0.0073,0.19,0.31
2002-11-25,600519.SH,398796,3.8256,3.8787,3.7783,3.864,0.0398,1.04,0.51
2002-11-26,600519.SH,205454,3.8817,3.8964,3.7931,3.7946,-0.0696,-1.8,0.26
2002-11-27,600519.SH,332091,3.7783,3.8344,3.7518,3.7828,-0.0118,-0.31,0.42
2002-11-28,600519.SH,249203,3.7916,3.8964,3.7813,3.8787,0.0961,2.54,0.32
2002-12-02,600519.SH,585087,3.9112,3.9407,3.8256,3.8359,-0.0427,-1.1,0.74
2002-12-03,600519.SH,310385,3.8256,3.8994,3.7931,3.8949,0.0591,1.54,0.39
2002-12-04,600519.SH,415100,3.8477,3.9555,3.8477,3.9038,0.009,0.23,0.53
2002-12-05,600519.SH,1302018,3.8935,4.0411,3.8817,3.9997,0.096,2.46,1.66
2002-12-06,600519.SH,374154,3.985,4.0145,3.9584,3.9865,-0.0132,-0.33,0.48
2002-12-09,600519.SH,290258,3.985,3.9997,3.9407,3.951,-0.0355,-0.89,0.37
2002-12-10,600519.SH,261198,3.9584,3.9702,3.8964,3.9053,-0.0458,-1.16,0.33
2002-12-11,600519.SH,254680,3.889,3.9038,3.8521,3.8846,-0.0207,-0.53,0.32
2002-12-12,600519.SH,398933,3.8846,3.9259,3.8566,3.9215,0.0369,0.95,0.51
2002-12-13,600519.SH,222310,3.8079,3.9451,3.8079,3.9097,-0.0118,-0.3,0.28
2002-12-16,600519.SH,797694,3.9097,3.982,3.892,3.9717,0.0622,1.59,1.01
2002-12-17,600519.SH,292615,3.9717,3.9997,3.9436,3.9732,0.0016,0.04,0.37
2002-12-18,600519.SH,202853,3.9673,3.982,3.9436,3.9496,-0.0234,-0.59,0.26
2002-12-19,600519.SH,231004,3.9496,3.954,3.9127,3.9289,-0.0205,-0.52,0.29
2002-12-20,600519.SH,162474,3.9289,3.9791,3.9289,3.9599,0.031,0.79,0.21
2002-12-23,600519.SH,198455,3.9968,3.9997,3.9407,3.9555,-0.0044,-0.11,0.25
2002-12-24,600519.SH,84816,3.9569,3.9791,3.9082,3.9496,-0.0059,-0.15,0.11
2002-12-25,600519.SH,148138,3.954,3.9555,3.9053,3.9068,-0.0427,-1.08,0.19
2002-12-26,600519.SH,514561,3.9038,3.9112,3.7798,3.7931,-0.1137,-2.91,0.65
2002-12-27,600519.SH,339021,3.7916,3.833,3.7651,3.8138,0.0205,0.54,0.43
2002-12-30,600519.SH,300220,3.8108,3.8108,3.7562,3.771,-0.0427,-1.12,0.38
2002-12-31,600519.SH,164478,3.7783,3.8049,3.7562,3.7577,-0.0132,-0.35,0.21
2003-01-02,600519.SH,356530,3.7636,3.7636,3.6455,3.6485,-0.1094,-2.91,0.45
2003-01-03,600519.SH,174368,3.6426,3.6809,3.616,3.6426,-0.0058,-0.16,0.22
2003-01-06,600519.SH,98636,3.6278,3.675,3.6175,3.6691,0.0266,0.73,0.13
2003-01-07,600519.SH,145050,3.6677,3.6839,3.6322,3.6352,-0.0341,-0.93,0.18
2003-01-08,600519.SH,176802,3.6913,3.7341,3.6426,3.7341,0.0989,2.72,0.22
2003-01-09,600519.SH,260257,3.7296,3.7902,3.6927,3.7665,0.0325,0.87,0.33
2003-01-10,600519.SH,234638,3.7636,3.8226,3.7311,3.7503,-0.0162,-0.43,0.3
2003-01-13,600519.SH,140380,3.7193,3.7636,3.7193,3.7444,-0.006,-0.16,0.18
2003-01-14,600519.SH,958825,3.7414,3.9436,3.7164,3.8949,0.1505,4.02,1.22
2003-01-15,600519.SH,1145168,3.9097,4.0115,3.8949,3.9407,0.0456,1.17,1.46
2003-01-16,600519.SH,735908,3.9569,4.0071,3.9348,4.0012,0.0607,1.54,0.94
2003-01-17,600519.SH,379518,4.0115,4.0115,3.9363,3.9377,-0.0636,-1.59,0.48
2003-01-20,600519.SH,207090,3.9259,3.9259,3.8758,3.9171,-0.0205,-0.52,0.26
2003-01-21,600519.SH,478744,3.9186,3.985,3.9112,3.9186,0.0016,0.04,0.61
2003-01-22,600519.SH,163310,3.9112,3.9112,3.8817,3.8876,-0.031,-0.79,0.21
2003-01-23,600519.SH,216749,3.8817,3.9112,3.8817,3.889,0.0016,0.04,0.28
2003-01-24,600519.SH,244119,3.8817,3.9082,3.8817,3.8964,0.0074,0.19,0.31
2003-01-27,600519.SH,395568,3.8831,3.9702,3.8831,3.9569,0.0604,1.55,0.5
2003-01-28,600519.SH,349496,3.9555,3.985,3.9377,3.9614,0.0044,0.11,0.44
2003-01-29,600519.SH,330219,3.9614,3.985,3.9481,3.9673,0.0059,0.15,0.42
2003-02-10,600519.SH,169378,3.9643,3.9643,3.9112,3.9259,-0.0413,-1.04,0.22
2003-02-11,600519.SH,82150,3.8935,3.9377,3.8935,3.9348,0.009,0.23,0.1
2003-02-12,600519.SH,147730,3.9407,3.9776,3.9112,3.9673,0.0327,0.83,0.19
2003-02-13,600519.SH,271832,3.9643,3.9805,3.9333,3.9333,-0.0341,-0.86,0.35
2003-02-14,600519.SH,190475,3.9259,3.9835,3.9259,3.9673,0.0338,0.86,0.24
2003-02-17,600519.SH,156776,3.9407,3.9732,3.9141,3.9186,-0.0488,-1.23,0.2
2003-02-18,600519.SH,104819,3.9141,3.9259,3.8964,3.9112,-0.0074,-0.19,0.13
2003-02-19,600519.SH,102970,3.9112,3.9274,3.9038,3.923,0.0117,0.3,0.13
2003-02-20,600519.SH,85120,3.9274,3.9555,3.9186,3.9392,0.0161,0.41,0.11
2003-02-21,600519.SH,226893,3.9156,3.9259,3.8669,3.8935,-0.0457,-1.16,0.29
2003-02-24,600519.SH,61566,3.9097,3.9097,3.8684,3.8831,-0.0105,-0.27,0.08
2003-02-25,600519.SH,187859,3.8817,3.9702,3.8787,3.9687,0.0854,2.2,0.24
2003-02-26,600519.SH,108215,3.9776,3.9924,3.9377,3.9407,-0.0282,-0.71,0.14
2003-02-27,600519.SH,169761,3.9481,3.982,3.9215,3.9466,0.0059,0.15,0.22
2003-02-28,600519.SH,136045,3.9673,3.9673,3.9259,3.9555,0.0087,0.22,0.17
2003-03-03,600519.SH,600093,3.9673,4.0543,3.9673,4.044,0.0886,2.24,0.76
2003-03-04,600519.SH,190950,4.044,4.0499,3.9938,4.0248,-0.019,-0.47,0.24
2003-03-05,600519.SH,940501,4.0248,4.1296,4.0012,4.1075,0.0825,2.05,1.2
2003-03-06,600519.SH,450769,4.1178,4.1178,4.0337,4.0588,-0.0489,-1.19,0.57
2003-03-07,600519.SH,247545,4.0617,4.0721,4.0145,4.0307,-0.028,-0.69,0.31
2003-03-10,600519.SH,310340,4.0366,4.0455,3.9673,3.9702,-0.0605,-1.5,0.39
2003-03-11,600519.SH,196449,3.9628,3.9702,3.9186,3.9555,-0.0147,-0.37,0.25
2003-03-12,600519.SH,117717,3.954,3.9702,3.9259,3.9643,0.0087,0.22,0.15
2003-03-13,600519.SH,199758,3.9673,4.0233,3.9628,3.9761,0.0119,0.3,0.25
2003-03-14,600519.SH,275642,3.9673,3.9761,3.9436,3.9584,-0.0179,-0.45,0.35
2003-03-17,600519.SH,469292,3.9525,3.9525,3.9097,3.9289,-0.0297,-0.75,0.6
2003-03-18,600519.SH,314790,3.9259,3.9407,3.8566,3.8802,-0.0487,-1.24,0.4
2003-03-19,600519.SH,339792,3.8389,3.8817,3.8167,3.8241,-0.0563,-1.45,0.43
2003-03-20,600519.SH,196840,3.8374,3.9008,3.8226,3.8359,0.0119,0.31,0.25
2003-03-21,600519.SH,202107,3.8374,3.9053,3.8374,3.9008,0.0648,1.69,0.26
2003-03-24,600519.SH,171870,3.8994,3.9112,3.8669,3.8831,-0.0176,-0.45,0.22
2003-03-25,600519.SH,206238,3.8713,3.8831,3.8226,3.8374,-0.0458,-1.18,0.26
2003-03-26,600519.SH,358951,3.8374,3.9038,3.7636,3.7931,-0.0441,-1.15,0.46
2003-03-27,600519.SH,210565,3.7902,3.8772,3.7503,3.8566,0.0633,1.67,0.27
2003-03-28,600519.SH,381070,3.8669,3.8743,3.8389,3.8433,-0.0131,-0.34,0.48
2003-03-31,600519.SH,304730,3.8359,3.8595,3.8344,3.8448,0.0015,0.04,0.39
2003-04-01,600519.SH,372984,3.8462,3.8743,3.8344,3.8699,0.025,0.65,0.47
2003-04-02,600519.SH,371320,3.8669,3.9053,3.8566,3.889,0.0193,0.5,0.47
2003-04-03,600519.SH,519367,3.8964,3.9112,3.8713,3.8817,-0.0074,-0.19,0.66
2003-04-04,600519.SH,498473,3.8802,3.8817,3.83,3.8418,-0.04,-1.03,0.63
2003-04-07,600519.SH,446211,3.8374,3.8418,3.7783,3.7916,-0.0503,-1.31,0.57
2003-04-08,600519.SH,611287,3.7916,3.7931,3.7414,3.7783,-0.0133,-0.35,0.78
2003-04-09,600519.SH,1012377,3.7769,3.8448,3.7414,3.8374,0.0589,1.56,1.29
2003-04-10,600519.SH,1078913,3.8374,3.8521,3.7813,3.8256,-0.0119,-0.31,1.37
2003-04-11,600519.SH,2996684,3.8197,3.9112,3.8152,3.9053,0.0796,2.08,3.81
2003-04-14,600519.SH,1261241,3.9274,4.0115,3.9259,3.9953,0.0902,2.31,1.6
2003-04-15,600519.SH,779783,3.9997,4.0115,3.9274,3.9791,-0.0164,-0.41,0.99
2003-04-16,600519.SH,1701715,3.9791,4.044,3.8994,3.9097,-0.0692,-1.74,2.16
2003-04-17,600519.SH,759887,3.9186,3.9392,3.8743,3.8787,-0.0309,-0.79,0.97
2003-04-18,600519.SH,533932,3.889,3.9525,3.889,3.8935,0.0147,0.38,0.68
2003-04-21,600519.SH,1130153,3.8876,3.8964,3.7636,3.7739,-0.1195,-3.07,1.44
2003-04-22,600519.SH,513114,3.771,3.8079,3.7562,3.7592,-0.0147,-0.39,0.65
2003-04-23,600519.SH,581664,3.7606,3.7695,3.6913,3.6957,-0.0635,-1.69,0.74
2003-04-24,600519.SH,974938,3.6957,3.7119,3.6455,3.647,-0.0488,-1.32,1.24
2003-04-25,600519.SH,700841,3.6721,3.7414,3.6603,3.6824,0.0354,0.97,0.89
2003-04-28,600519.SH,784532,3.6824,3.7164,3.616,3.7105,0.028,0.76,1.0
2003-04-29,600519.SH,984093,3.7414,3.7444,3.616,3.6573,-0.0531,-1.43,1.25
2003-04-30,600519.SH,1349930,3.6603,3.7577,3.6485,3.7178,0.0603,1.65,1.72
2003-05-12,600519.SH,735120,3.7193,3.7459,3.6824,3.6854,-0.0323,-0.87,0.93
2003-05-13,600519.SH,1523540,3.6898,3.6913,3.4905,3.492,-0.1935,-5.25,1.94
2003-05-14,600519.SH,934222,3.5053,3.5422,3.4832,3.5127,0.0206,0.59,1.19
2003-05-15,600519.SH,1041706,3.5274,3.6308,3.5127,3.6234,0.1107,3.15,1.32
2003-05-16,600519.SH,965805,3.6308,3.6411,3.557,3.5998,-0.0236,-0.65,1.23
2003-05-19,600519.SH,1289908,3.616,3.7341,3.616,3.6972,0.0976,2.71,1.64
2003-05-20,600519.SH,514816,3.6927,3.6972,3.6381,3.6529,-0.0444,-1.2,0.65
2003-05-21,600519.SH,316358,3.6529,3.7016,3.6455,3.6455,-0.0073,-0.2,0.4
2003-05-22,600519.SH,309946,3.6322,3.6883,3.6308,3.675,0.0295,0.81,0.39
2003-05-23,600519.SH,688996,3.675,3.6765,3.616,3.6499,-0.025,-0.68,0.88
2003-05-26,600519.SH,998501,3.6455,3.7016,3.6426,3.6647,0.0146,0.4,1.27
2003-05-27,600519.SH,362268,3.6677,3.6868,3.6381,3.6721,0.0073,0.2,0.46
2003-05-28,600519.SH,961797,3.6898,3.8034,3.675,3.7119,0.04,1.09,1.22
2003-05-29,600519.SH,515602,3.7046,3.7783,3.6927,3.7474,0.0353,0.95,0.66
2003-05-30,600519.SH,1818094,3.7975,3.8772,3.7547,3.858,0.1105,2.95,2.31
2003-06-02,600519.SH,625851,3.8699,3.8743,3.8093,3.8433,-0.0147,-0.38,0.8
2003-06-03,600519.SH,553665,3.8433,3.8595,3.7872,3.7916,-0.0515,-1.34,0.7
2003-06-04,600519.SH,399590,3.7857,3.8034,3.7355,3.7695,-0.022,-0.58,0.51
2003-06-05,600519.SH,679898,3.768,3.8344,3.7562,3.7724,0.003,0.08,0.86
2003-06-06,600519.SH,359633,3.7724,3.7754,3.7193,3.7444,-0.0279,-0.74,0.46
2003-06-09,600519.SH,243618,3.7414,3.7562,3.7208,3.737,-0.0075,-0.2,0.31
2003-06-10,600519.SH,162842,3.7414,3.7857,3.74,3.7577,0.0206,0.55,0.21
2003-06-11,600519.SH,301825,3.7577,3.7857,3.7577,3.7798,0.0222,0.59,0.38
2003-06-13,600519.SH,320027,3.7783,3.8197,3.771,3.7857,0.006,0.16,0.41
2003-06-16,600519.SH,201265,3.7857,3.7857,3.7326,3.74,-0.0458,-1.21,0.26
2003-06-17,600519.SH,299430,3.7429,3.7488,3.6913,3.7119,-0.028,-0.75,0.38
2003-06-18,600519.SH,318483,3.7119,3.7562,3.6824,3.6927,-0.0193,-0.52,0.4
2003-06-19,600519.SH,326009,3.6957,3.7267,3.6529,3.675,-0.0177,-0.48,0.41
2003-06-20,600519.SH,167090,3.6824,3.7193,3.6677,3.6898,0.0147,0.4,0.21
2003-06-23,600519.SH,781120,3.6898,3.8005,3.6824,3.7518,0.062,1.68,0.99
2003-06-24,600519.SH,169436,3.7518,3.7754,3.7341,3.7606,0.009,0.24,0.22
2003-06-25,600519.SH,420470,3.7606,3.8226,3.7429,3.7562,-0.0045,-0.12,0.53
2003-06-26,600519.SH,447705,3.7562,3.7857,3.6647,3.7178,-0.0383,-1.02,0.57
2003-06-27,600519.SH,271970,3.7193,3.7488,3.675,3.6854,-0.0323,-0.87,0.35
2003-06-30,600519.SH,352014,3.6898,3.7046,3.6824,3.6839,-0.0015,-0.04,0.45
2003-07-01,600519.SH,488577,3.675,3.7341,3.675,3.7252,0.0413,1.12,0.62
2003-07-02,600519.SH,133689,3.7193,3.7193,3.6898,3.7046,-0.0205,-0.55,0.17
2003-07-03,600519.SH,287867,3.7075,3.7267,3.6736,3.6957,-0.0089,-0.24,0.37
